,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
41173,63,4,207385,Some-college,10,2,12,0,4,1,0,0,30,39,0
41174,21,4,355287,9th,5,4,7,1,4,1,0,0,48,26,0
41175,62,0,141218,Masters,14,2,0,0,4,1,0,0,30,39,1
41176,46,2,207677,Bachelors,13,2,11,0,4,1,0,0,40,39,1
41177,43,4,102114,Some-college,10,4,1,4,2,0,0,0,40,39,0
41178,35,6,60269,HS-grad,9,2,4,0,4,1,0,0,60,39,0
41179,37,4,278632,9th,5,2,14,0,4,1,0,0,40,39,0
41180,51,4,355551,HS-grad,9,4,3,4,4,0,0,0,45,26,0
41181,45,4,246891,Bachelors,13,2,4,0,4,1,0,0,72,2,1
41182,19,4,124486,12th,8,4,8,3,4,1,0,1602,20,39,0
41183,61,0,202106,HS-grad,9,2,0,0,4,1,0,1902,40,39,1
41184,61,4,191417,9th,5,6,4,1,2,1,0,0,65,39,0
41185,21,4,184543,HS-grad,9,4,12,1,4,0,0,0,40,39,0
41186,45,4,122206,HS-grad,9,2,14,0,4,1,0,0,40,39,0
41187,38,4,229015,Bachelors,13,2,4,0,4,1,0,0,50,39,1
41188,28,4,130067,Bachelors,13,2,10,5,4,0,0,0,40,39,1
41189,40,2,306495,Bachelors,13,2,10,0,4,1,0,0,35,39,0
41190,32,4,232855,HS-grad,9,4,7,4,2,0,0,0,40,39,0
41191,55,2,171328,Some-college,10,3,1,4,2,0,0,0,35,39,0
41192,64,4,144182,HS-grad,9,6,10,1,4,0,0,0,23,39,0
41193,34,4,102858,HS-grad,9,5,1,4,4,1,0,0,40,39,0
41194,19,0,199495,Some-college,10,4,0,3,4,1,0,0,60,39,0
41195,58,4,209438,Some-college,10,0,8,4,2,0,0,0,40,39,0
41196,46,4,74895,Assoc-acdm,12,2,3,0,4,1,0,1485,55,39,0
41197,44,4,184378,Assoc-voc,11,2,4,0,4,1,0,0,40,39,0
41198,31,4,446512,Some-college,10,5,8,4,2,0,0,0,40,39,0
41199,31,1,113688,HS-grad,9,4,7,4,4,0,0,0,40,39,0
41200,39,4,333305,Some-college,10,2,12,5,4,0,0,0,45,39,1
41201,19,4,118535,12th,8,4,12,3,4,0,0,0,18,39,0
41202,56,4,76142,HS-grad,9,0,8,4,4,0,0,0,40,39,0
41203,53,2,38795,9th,5,2,4,0,4,1,0,0,40,39,0
41204,68,4,208478,Masters,14,2,10,0,4,1,0,0,18,0,0
41205,69,4,203313,HS-grad,9,6,8,1,4,0,991,0,18,39,0
41206,62,4,247483,Some-college,10,2,12,0,4,1,0,0,40,39,1
41207,62,7,198686,HS-grad,9,2,8,0,4,1,0,0,40,39,0
41208,39,4,56118,HS-grad,9,0,8,4,4,0,0,0,40,39,0
41209,45,1,359808,Assoc-acdm,12,4,4,1,4,1,0,0,40,39,0
41210,29,4,231554,Some-college,10,2,1,0,2,1,0,0,50,39,0
41211,33,4,34848,Some-college,10,2,8,0,4,1,0,0,40,39,0
41212,34,4,199934,Some-college,10,2,7,0,2,1,7298,0,40,39,1
41213,29,4,196243,HS-grad,9,4,7,1,4,0,0,0,40,39,0
41214,65,5,66360,11th,7,2,4,0,4,1,6418,0,35,39,1
41215,18,4,189487,Some-college,10,4,12,3,4,0,0,0,35,39,0
41216,22,4,194848,HS-grad,9,4,5,3,4,1,0,0,40,39,0
41217,30,4,167309,Bachelors,13,2,1,0,4,1,0,1902,40,39,1
41218,44,4,192878,Bachelors,13,2,7,0,4,1,0,0,40,39,1
41219,48,4,70209,Some-college,10,0,10,4,4,0,0,0,20,39,0
41220,52,1,123011,HS-grad,9,0,1,1,4,1,0,0,45,39,0
41221,53,6,135339,Bachelors,13,2,4,0,1,1,7688,0,20,3,1
41222,48,1,497486,HS-grad,9,3,1,4,4,0,1471,0,40,39,0
41223,25,4,178478,Bachelors,13,4,1,3,4,0,0,0,40,39,0
41224,41,4,149909,Bachelors,13,2,12,0,4,1,7688,0,50,39,1
41225,37,4,103323,HS-grad,9,4,3,1,4,1,0,0,40,39,0
41226,55,4,239404,10th,6,2,14,0,2,1,0,0,45,39,0
41227,67,4,165082,HS-grad,9,4,1,1,4,0,0,0,38,39,0
41228,36,4,389725,Some-college,10,0,1,1,4,1,0,0,45,39,0
41229,47,4,374580,HS-grad,9,5,12,1,4,0,0,0,52,39,0
41230,36,0,187983,HS-grad,9,4,0,4,4,0,0,0,40,39,0
41231,25,4,259300,Bachelors,13,4,12,1,4,0,0,0,16,39,0
41232,19,4,277695,9th,5,4,5,2,4,1,0,0,16,26,0
41233,24,4,230248,7th-8th,4,5,7,3,4,1,0,0,40,39,0
41234,30,6,196342,Some-college,10,4,12,3,4,1,0,0,25,39,0
41235,17,4,160968,11th,7,4,1,3,4,1,0,0,16,39,0
41236,28,4,115438,Bachelors,13,4,1,3,4,1,0,0,40,39,0
41237,34,4,231043,Assoc-voc,11,2,1,0,4,1,3908,0,45,39,0
41238,35,4,129597,Some-college,10,2,12,0,4,1,0,0,46,39,0
41239,24,2,387108,Some-college,10,2,11,0,2,1,0,0,40,39,0
41240,43,4,105936,HS-grad,9,2,1,5,4,0,0,0,35,39,1
41241,20,4,107242,HS-grad,9,4,7,1,2,1,0,0,40,0,0
41242,55,4,125000,Masters,14,0,4,4,4,1,0,0,40,39,1
41243,22,4,229456,Some-college,10,4,1,3,2,0,0,0,35,39,0
41244,20,4,230113,Some-college,10,4,8,3,4,1,0,0,50,39,0
41245,44,4,106698,HS-grad,9,0,8,4,4,0,0,0,40,39,0
41246,38,4,133454,Assoc-acdm,12,4,3,1,4,1,0,0,40,39,0
41247,53,4,295520,9th,5,6,12,4,2,0,0,0,25,39,0
41248,26,4,151551,Some-college,10,5,12,3,0,1,2597,0,48,39,0
41249,58,4,100313,Some-college,10,2,11,0,4,1,0,1902,40,39,1
41250,23,4,320294,HS-grad,9,4,4,1,4,1,0,0,40,39,0
41251,53,4,162381,1st-4th,2,2,14,0,4,1,0,0,50,39,0
41252,35,4,183898,HS-grad,9,0,3,4,4,1,2354,0,40,39,0
41253,41,5,32016,HS-grad,9,2,12,0,4,1,0,0,62,39,0
41254,31,4,117028,HS-grad,9,2,7,0,4,1,0,0,40,39,0
41255,50,4,280278,HS-grad,9,6,10,4,2,0,0,0,40,39,0
41256,57,4,342906,9th,5,2,12,0,2,1,0,0,55,39,1
41257,25,4,181598,11th,7,2,13,0,4,1,0,0,40,39,0
41258,23,4,224059,HS-grad,9,2,7,0,4,1,0,0,40,39,0
41259,48,4,148549,Bachelors,13,4,4,1,4,1,0,0,50,39,0
41260,34,4,97355,Some-college,10,0,12,1,4,0,0,0,60,39,0
41261,37,4,154571,Some-college,10,2,3,0,1,1,0,0,40,0,0
41262,43,5,140988,Bachelors,13,2,12,2,1,1,0,0,45,19,0
41263,20,4,148409,Some-college,10,4,12,2,4,1,1055,0,20,39,0
41264,40,2,150755,Bachelors,13,2,10,0,4,1,99999,0,75,39,1
41265,27,4,87006,Some-college,10,2,1,5,4,0,0,1579,40,39,0
41266,35,4,112158,10th,6,2,3,0,4,1,0,0,40,39,0
41267,33,4,121488,Bachelors,13,4,12,1,4,0,0,0,40,39,0
41268,57,7,283635,Some-college,10,0,3,1,4,0,0,0,40,39,0
41269,43,4,69758,Assoc-acdm,12,2,13,0,1,1,0,0,40,39,0
41270,40,4,199900,Assoc-acdm,12,2,4,0,4,1,0,1848,55,39,1
41271,54,4,88019,Some-college,10,0,14,1,4,1,0,0,55,39,0
41272,28,4,31935,Some-college,10,0,1,1,4,0,0,0,40,39,0
41273,32,4,323055,HS-grad,9,2,3,0,4,1,0,0,40,39,0
41274,49,4,189498,HS-grad,9,2,12,0,4,1,0,0,50,39,1
41275,52,4,89041,HS-grad,9,2,3,0,4,1,0,0,40,39,0
41276,41,4,112507,10th,6,2,14,0,4,1,0,0,60,39,0
41277,19,4,236940,HS-grad,9,4,5,3,4,1,0,0,40,39,0
41278,33,4,278514,HS-grad,9,0,3,3,4,0,0,0,42,39,0
41279,21,0,433330,Some-college,10,4,0,4,4,1,0,0,40,39,0
41280,25,4,258379,Bachelors,13,2,10,5,4,0,0,0,32,39,0
41281,44,4,162028,11th,7,0,12,4,4,0,0,0,44,39,0
41282,20,4,197997,Some-college,10,4,10,3,4,1,0,0,40,39,0
41283,46,4,98350,10th,6,3,8,1,1,1,0,0,37,3,0
41284,39,4,165848,HS-grad,9,2,12,0,4,1,0,0,50,39,0
41285,34,4,178615,HS-grad,9,4,6,1,4,1,0,0,40,39,0
41286,19,4,228939,HS-grad,9,4,6,3,4,1,0,0,35,39,0
41287,27,4,210498,HS-grad,9,2,3,0,4,1,5178,0,40,39,1
41288,53,4,154891,9th,5,2,14,0,4,1,0,0,40,39,0
41289,46,4,165937,Assoc-voc,11,0,7,4,4,1,0,0,40,39,0
41290,23,0,138768,Bachelors,13,4,0,3,4,1,2907,0,40,39,0
41291,39,4,160120,Some-college,10,4,7,2,1,1,0,0,40,30,0
41292,30,4,382368,HS-grad,9,2,6,0,4,1,0,0,40,39,0
41293,53,4,123011,Masters,14,2,4,0,4,1,0,0,45,39,1
41294,33,4,119033,9th,5,2,6,0,4,1,0,0,40,39,0
41295,22,4,496856,Some-college,10,2,4,5,4,0,0,0,40,39,0
41296,44,4,194049,Some-college,10,0,8,4,2,0,0,0,35,39,0
41297,30,4,299223,Some-college,10,0,12,4,0,0,0,0,40,39,0
41298,66,4,174788,Some-college,10,0,1,1,4,0,0,0,20,39,0
41299,39,4,176101,Bachelors,13,2,3,0,4,1,0,0,40,39,0
41300,37,4,38948,HS-grad,9,2,10,0,4,1,0,0,50,39,1
41301,34,4,271933,HS-grad,9,2,6,5,4,0,0,0,40,39,0
41302,17,4,122041,11th,7,4,3,3,4,1,0,0,20,39,0
41303,43,4,115932,Bachelors,13,4,12,1,4,1,0,0,60,39,1
41304,46,4,265105,Bachelors,13,2,10,0,4,1,0,0,50,39,1
41305,17,4,100828,11th,7,4,8,1,4,1,0,0,20,39,0
41306,60,4,121319,7th-8th,4,2,7,0,4,1,3137,0,40,31,0
41307,63,4,308028,Masters,14,2,13,0,4,1,5013,0,40,39,0
41308,42,4,213214,Assoc-acdm,12,2,12,0,4,1,0,0,40,39,0
41309,30,4,348618,9th,5,2,3,0,3,1,0,0,40,26,0
41310,33,4,275632,HS-grad,9,2,14,0,4,1,0,0,40,39,0
41311,43,4,239161,Some-college,10,2,12,0,0,1,0,0,40,39,0
41312,20,4,215495,9th,5,4,4,2,4,0,0,0,40,26,0
41313,30,4,214063,Some-college,10,4,5,2,2,1,0,0,72,39,0
41314,37,4,122493,HS-grad,9,2,14,0,4,1,0,0,45,39,0
41315,33,0,211699,Some-college,10,0,0,4,4,0,0,0,40,39,0
41316,49,6,175622,Bachelors,13,2,10,0,4,1,0,0,40,39,1
41317,65,4,153522,HS-grad,9,6,8,4,4,0,0,0,17,39,0
41318,35,4,258339,Prof-school,15,2,10,0,4,1,0,0,55,39,1
41319,27,4,119793,Bachelors,13,2,3,0,4,1,0,0,40,39,0
41320,33,4,133503,HS-grad,9,2,12,0,4,1,0,1977,45,39,1
41321,18,4,162840,12th,8,4,12,3,4,0,0,0,20,39,0
41322,41,2,67671,Masters,14,2,10,0,4,1,0,0,50,39,0
41323,38,4,188888,Bachelors,13,4,4,1,4,1,0,1340,40,39,0
41324,45,4,140644,HS-grad,9,2,7,0,4,1,0,0,40,39,0
41325,18,0,126154,Some-college,10,4,0,3,4,1,0,0,40,39,0
41326,33,4,245659,Some-college,10,5,8,4,4,0,0,0,38,8,0
41327,28,4,129624,HS-grad,9,4,6,1,4,1,0,0,40,0,0
41328,47,4,104068,HS-grad,9,0,10,4,0,0,0,0,40,39,0
41329,30,4,337908,Assoc-acdm,12,2,1,5,2,0,0,0,20,39,0
41330,36,4,161141,Assoc-acdm,12,2,10,0,4,1,0,0,40,39,0
41331,21,4,162228,HS-grad,9,4,12,3,4,1,0,0,30,39,0
41332,44,4,116391,Bachelors,13,4,10,1,4,1,0,0,40,39,0
41333,33,4,314310,HS-grad,9,3,12,1,4,1,0,0,20,39,0
41334,61,0,394534,HS-grad,9,2,0,0,2,1,0,0,6,39,0
41335,29,4,308136,Some-college,10,2,3,0,4,1,0,0,40,39,0
41336,45,4,194698,Some-college,10,2,3,0,4,1,0,0,40,39,1
41337,18,0,67793,HS-grad,9,4,0,3,4,0,0,0,60,39,0
41338,29,2,302422,Assoc-voc,11,4,11,1,4,1,0,1564,56,39,1
41339,27,4,289147,Bachelors,13,4,10,3,4,0,0,0,40,39,0
41340,21,4,229826,Some-college,10,2,7,0,4,1,0,0,20,39,0
41341,22,0,154235,Some-college,10,2,0,5,4,0,3781,0,35,39,0
41342,49,5,246739,Some-college,10,2,3,0,4,1,0,0,45,39,1
41343,35,4,188041,Some-college,10,2,4,0,4,1,0,0,50,39,0
41344,47,4,187440,HS-grad,9,2,3,0,4,1,5178,0,40,39,1
41345,37,2,105266,Some-college,10,2,14,0,4,1,0,0,40,39,0
41346,37,4,249208,Assoc-voc,11,2,10,0,4,1,0,0,48,39,1
41347,26,4,203492,HS-grad,9,0,3,1,4,1,0,0,40,39,0
41348,18,0,71076,HS-grad,9,4,0,3,4,1,0,0,40,39,0
41349,55,1,146477,Some-college,10,2,3,0,4,1,0,0,45,39,0
41350,47,4,201699,Assoc-acdm,12,2,12,0,4,1,5178,0,50,39,1
41351,59,4,205949,HS-grad,9,5,3,4,0,0,0,0,40,39,0
41352,70,4,90245,HS-grad,9,6,1,4,4,0,0,0,5,39,0
41353,53,1,177647,HS-grad,9,2,13,0,4,1,0,0,40,10,1
41354,39,4,126494,HS-grad,9,0,10,4,4,0,0,0,40,39,0
41355,38,4,257735,9th,5,2,6,0,4,1,0,0,40,39,0
41356,33,4,1161363,Some-college,10,5,13,4,4,0,0,0,50,4,0
41357,19,0,257343,Some-college,10,4,0,3,4,1,0,0,40,39,0
41358,28,4,221452,HS-grad,9,4,1,1,4,1,0,0,40,39,0
41359,74,4,260669,10th,6,0,8,1,4,0,0,0,1,39,0
41360,40,4,192344,Bachelors,13,2,1,0,4,1,0,0,40,39,1
41361,35,4,80479,Assoc-voc,11,0,12,1,4,1,0,0,40,39,0
41362,35,6,108808,HS-grad,9,0,3,1,4,1,0,0,50,39,0
41363,41,4,175674,Some-college,10,2,12,0,4,1,0,0,40,39,1
41364,38,4,272950,Some-college,10,4,12,1,4,1,0,0,50,39,0
41365,29,6,160786,10th,6,2,3,0,4,1,0,0,35,39,1
41366,46,6,122206,HS-grad,9,2,4,0,4,1,0,0,50,39,0
41367,46,4,121168,HS-grad,9,0,3,1,4,0,0,0,40,39,0
41368,40,4,209547,Bachelors,13,2,10,0,4,1,0,0,60,39,1
41369,29,1,244473,Bachelors,13,2,4,0,4,1,7688,0,40,39,1
41370,39,4,176296,Assoc-acdm,12,2,11,0,2,1,0,0,60,39,0
41371,31,4,91666,HS-grad,9,4,4,3,4,1,0,0,60,39,0
41372,50,2,191025,Masters,14,0,4,1,4,0,4650,0,70,39,0
41373,31,7,63704,Bachelors,13,4,10,1,4,0,0,0,40,39,0
41374,27,4,31659,Some-college,10,2,3,0,4,1,0,0,45,39,0
41375,27,4,191230,Some-college,10,4,6,1,2,1,0,0,25,39,0
41376,28,4,56340,Bachelors,13,4,10,1,4,0,0,0,20,39,0
41377,21,4,221157,HS-grad,9,4,8,3,2,0,0,0,30,39,0
41378,57,2,143910,Bachelors,13,0,4,1,4,1,0,0,40,39,0
41379,56,2,435836,Masters,14,0,10,1,4,0,0,0,40,39,0
41380,22,0,61499,HS-grad,9,4,0,1,4,0,0,0,40,39,0
41381,48,4,209182,Preschool,1,5,8,4,4,0,0,0,40,8,0
41382,36,5,107218,Some-college,10,0,12,4,1,1,0,0,55,39,0
41383,51,4,55500,12th,8,2,14,0,4,1,0,0,40,39,0
41384,39,2,357962,Assoc-acdm,12,4,14,1,4,1,0,0,48,39,0
41385,43,4,200355,HS-grad,9,2,14,0,4,1,0,0,70,39,1
41386,38,4,320451,Masters,14,2,10,0,1,1,0,0,40,0,0
41387,51,2,184542,HS-grad,9,2,7,0,4,1,0,0,40,39,0
41388,43,7,206927,HS-grad,9,2,10,0,4,1,0,0,40,39,0
41389,44,4,54310,Masters,14,2,10,0,4,1,7298,0,40,39,1
41390,35,4,208165,HS-grad,9,0,4,4,4,0,0,0,50,39,0
41391,40,4,146908,HS-grad,9,2,10,0,4,1,0,1902,40,39,1
41392,39,4,318416,10th,6,5,8,3,2,0,0,0,12,39,0
41393,47,5,207540,7th-8th,4,2,3,0,4,1,0,0,40,0,0
41394,23,4,69911,Preschool,1,4,8,3,4,0,0,0,15,39,0
41395,26,4,305304,11th,7,2,7,0,4,1,0,0,40,39,0
41396,25,2,295289,HS-grad,9,4,10,3,2,0,0,0,40,39,0
41397,29,4,275110,Some-college,10,5,6,1,2,1,0,0,42,39,0
41398,30,4,339773,HS-grad,9,4,7,1,4,1,0,0,45,39,0
41399,57,7,399246,Bachelors,13,2,1,0,1,1,0,1485,40,3,0
41400,37,5,51264,Assoc-voc,11,2,12,0,4,1,0,0,40,39,1
41401,39,4,49020,Bachelors,13,2,12,0,4,1,3103,0,48,39,1
41402,37,4,178100,Masters,14,4,4,1,4,0,0,0,40,39,1
41403,45,0,215943,HS-grad,9,2,0,0,4,1,0,0,40,39,0
41404,21,4,176178,Some-college,10,4,12,3,4,0,0,0,16,39,0
41405,25,7,180884,Some-college,10,2,1,5,2,0,0,0,40,39,0
41406,61,7,130466,HS-grad,9,6,1,4,0,0,0,0,40,39,0
41407,59,4,328525,HS-grad,9,2,1,0,4,1,2414,0,15,39,0
41408,28,4,142712,HS-grad,9,4,6,3,4,1,0,0,40,39,0
41409,24,4,176321,Some-college,10,4,1,4,4,0,0,0,40,39,0
41410,47,4,145041,HS-grad,9,2,7,0,4,1,0,0,40,5,1
41411,29,4,95423,HS-grad,9,1,14,0,4,1,0,0,80,39,0
41412,49,6,215096,9th,5,0,8,1,4,0,0,0,20,39,0
41413,41,2,177599,Bachelors,13,0,10,4,4,0,0,0,35,39,0
41414,33,4,123920,Some-college,10,4,4,1,2,0,0,0,40,39,0
41415,20,0,201490,Some-college,10,4,0,3,4,1,0,0,40,39,0
41416,40,4,46990,Doctorate,16,2,10,5,4,0,0,1977,20,39,1
41417,32,4,388672,Some-college,10,0,6,1,4,1,0,0,16,39,0
41418,48,4,149210,Bachelors,13,0,12,1,2,1,0,0,40,39,1
41419,24,4,134787,Some-college,10,4,12,3,4,0,0,0,40,39,0
41420,50,4,185407,Assoc-voc,11,2,13,0,4,1,0,0,38,39,1
41421,31,7,86143,HS-grad,9,4,11,2,1,1,0,0,40,39,0
41422,23,4,41721,Assoc-voc,11,2,3,0,4,1,0,0,55,39,1
41423,35,4,195744,HS-grad,9,2,8,0,4,1,0,0,40,39,0
41424,50,2,96062,HS-grad,9,2,11,0,4,1,0,0,40,39,0
41425,39,4,215150,9th,5,0,6,1,4,1,0,0,50,39,0
41426,52,4,270728,7th-8th,4,2,8,0,4,1,0,0,48,5,0
41427,44,4,75012,HS-grad,9,2,5,0,4,1,0,0,80,39,0
41428,43,4,206139,Bachelors,13,2,10,0,4,1,0,0,50,39,1
41429,39,4,50700,HS-grad,9,2,10,0,4,1,0,0,40,39,0
41430,33,4,224258,7th-8th,4,4,5,1,4,1,0,0,40,26,1
41431,31,4,240441,Masters,14,4,4,1,4,1,0,1564,40,39,1
41432,40,6,406811,Some-college,10,2,10,5,4,0,0,0,40,39,1
41433,28,2,34452,Prof-school,15,2,10,0,4,1,0,0,40,39,0
41434,19,4,361341,12th,8,4,10,1,1,0,0,0,25,37,0
41435,35,4,78247,Assoc-voc,11,2,3,0,4,1,0,0,50,39,0
41436,44,4,106900,Bachelors,13,2,10,0,4,1,0,0,60,39,0
41437,40,6,165108,Bachelors,13,2,1,0,4,1,0,0,40,9,0
41438,20,4,406641,Some-college,10,4,1,3,4,0,0,0,35,39,0
41439,55,4,171467,HS-grad,9,0,3,4,2,1,0,0,48,39,1
41440,30,4,341187,7th-8th,4,5,14,1,4,1,0,0,35,39,0
41441,38,4,119177,HS-grad,9,2,12,0,4,1,0,0,55,39,1
41442,75,4,104896,HS-grad,9,2,12,0,4,1,2653,0,20,39,0
41443,17,4,342752,11th,7,4,8,3,4,1,0,0,15,39,0
41444,79,0,76641,Masters,14,2,0,0,4,1,20051,0,40,31,1
41445,20,4,47541,Some-college,10,4,12,3,4,1,0,0,30,39,0
41446,25,4,233461,Assoc-acdm,12,4,13,1,4,1,0,0,30,39,0
41447,27,4,303954,Bachelors,13,2,12,0,4,1,0,0,45,39,0
41448,19,4,163015,Some-college,10,4,12,3,4,0,0,0,20,39,0
41449,21,4,75763,Some-college,10,2,12,5,0,0,0,0,40,39,0
41450,19,4,43003,Some-college,10,4,8,3,4,1,0,0,20,39,0
41451,42,4,328239,Some-college,10,4,8,1,4,1,0,0,40,39,0
41452,28,4,130856,10th,6,2,3,0,4,1,0,0,36,39,0
41453,47,6,190072,Some-college,10,2,3,0,4,1,0,0,40,20,1
41454,59,4,170148,Some-college,10,0,8,4,4,0,0,0,32,39,0
41455,50,4,104501,HS-grad,9,2,3,0,4,1,0,0,40,39,1
41456,48,5,213140,HS-grad,9,2,4,0,4,1,0,0,80,39,0
41457,33,2,175509,HS-grad,9,2,11,0,4,1,0,0,40,39,0
41458,27,4,173611,Assoc-acdm,12,4,12,1,4,0,0,0,40,39,0
41459,45,4,148995,Doctorate,16,4,10,1,4,1,99999,0,30,39,1
41460,24,4,64520,7th-8th,4,4,12,3,4,1,0,0,40,39,0
41461,31,4,139822,HS-grad,9,2,1,5,4,0,0,0,40,39,1
41462,24,4,258700,5th-6th,3,4,5,2,2,1,0,0,40,26,0
41463,29,4,34796,HS-grad,9,4,4,1,4,1,0,0,40,39,0
41464,24,4,124963,HS-grad,9,4,7,3,4,1,0,0,30,39,0
41465,24,4,65743,Bachelors,13,4,1,1,4,0,0,0,30,39,0
41466,28,4,161087,Some-college,10,4,4,1,2,0,0,0,45,23,0
41467,63,0,424591,HS-grad,9,2,0,0,4,1,0,0,40,39,0
41468,36,1,203836,Some-college,10,2,6,0,4,1,0,0,50,39,0
41469,58,7,110199,7th-8th,4,2,14,0,4,1,0,0,40,39,0
41470,51,4,316059,Some-college,10,0,4,1,4,0,0,0,36,39,0
41471,42,4,255667,Some-college,10,2,3,0,4,1,0,0,50,39,1
41472,39,4,193689,Some-college,10,2,7,0,4,1,0,0,40,39,0
41473,26,4,60722,Bachelors,13,4,10,3,1,0,0,0,40,39,0
41474,39,4,187847,Some-college,10,4,3,1,4,1,0,0,40,39,0
41475,28,4,233275,Bachelors,13,4,10,1,4,1,0,0,45,39,0
41476,51,4,215404,Bachelors,13,2,10,0,0,1,15024,0,40,39,1
41477,45,4,201865,Bachelors,13,3,4,4,4,1,0,0,40,39,0
41478,45,4,118889,Assoc-voc,11,2,3,0,4,1,0,0,40,39,0
41479,23,7,368739,Bachelors,13,4,10,1,4,0,0,0,40,39,0
41480,38,4,123833,Some-college,10,4,8,1,4,1,0,1408,40,39,0
41481,38,4,171344,11th,7,3,14,3,4,1,0,0,36,26,0
41482,39,4,153976,Some-college,10,2,7,0,4,1,0,0,40,39,0
41483,52,4,374883,Assoc-voc,11,4,5,1,4,1,0,0,50,39,0
41484,17,4,167658,12th,8,4,12,3,4,0,0,0,6,39,0
41485,31,4,348504,Bachelors,13,2,4,0,4,1,0,0,50,39,0
41486,22,4,258509,HS-grad,9,4,14,3,2,1,0,0,24,39,0
41487,47,7,108890,HS-grad,9,0,1,4,4,0,1831,0,38,39,0
41488,28,4,188236,Some-college,10,4,1,1,4,0,0,0,40,39,0
41489,30,0,355571,HS-grad,9,4,0,4,2,0,0,0,40,39,0
41490,41,4,425049,HS-grad,9,2,14,0,4,1,0,0,50,39,1
41491,29,4,142555,Masters,14,4,10,1,2,1,0,0,42,39,0
41492,42,6,29320,Prof-school,15,0,10,4,4,1,0,0,60,39,1
41493,52,1,207841,Some-college,10,2,1,0,4,1,0,0,40,39,0
41494,35,4,187329,Bachelors,13,4,10,1,4,0,0,0,40,39,0
41495,28,4,270973,Assoc-acdm,12,4,1,3,4,0,0,0,40,39,0
41496,46,4,197332,Masters,14,2,10,0,4,1,7688,0,46,39,1
41497,21,0,175166,Some-college,10,4,0,3,4,0,2176,0,40,39,0
41498,45,2,160187,HS-grad,9,3,1,4,2,0,0,0,40,39,0
41499,21,4,197918,HS-grad,9,4,14,3,4,1,0,0,40,39,0
41500,74,4,192290,10th,6,2,1,0,4,1,0,0,20,39,0
41501,29,4,241895,HS-grad,9,2,14,2,4,1,0,0,40,39,0
41502,39,2,164515,HS-grad,9,0,1,4,4,0,0,0,40,39,0
41503,44,4,147206,Some-college,10,2,3,0,4,1,7688,0,45,39,1
41504,23,5,306868,Bachelors,13,4,5,1,4,1,0,0,40,39,0
41505,32,2,169837,Assoc-acdm,12,0,4,1,2,0,0,0,40,39,0
41506,61,0,124648,10th,6,0,0,1,4,0,0,0,40,39,0
41507,43,4,185057,HS-grad,9,0,4,1,4,0,0,0,30,39,1
41508,23,4,240049,Preschool,1,4,8,1,1,0,0,0,40,25,0
41509,18,4,164441,Some-college,10,4,1,3,4,0,0,0,38,39,0
41510,38,4,179314,HS-grad,9,2,6,0,4,1,0,0,40,39,0
41511,33,4,319854,Bachelors,13,5,10,1,4,1,4650,0,35,39,0
41512,19,5,148955,Some-college,10,4,8,3,1,0,0,0,35,35,0
41513,23,4,32950,Some-college,10,4,14,1,4,1,4101,0,40,39,0
41514,37,4,206699,HS-grad,9,0,13,3,4,1,0,0,45,39,0
41515,25,4,385646,HS-grad,9,4,5,3,4,1,0,0,40,39,0
41516,36,4,31438,HS-grad,9,0,14,4,4,1,0,0,43,0,0
41517,45,4,168598,12th,8,2,1,5,2,0,3103,0,40,39,1
41518,32,4,97306,Bachelors,13,4,1,1,4,0,0,0,48,39,0
41519,65,0,106910,11th,7,0,0,1,1,0,0,0,15,39,0
41520,18,6,29582,11th,7,4,3,3,4,1,0,0,40,39,0
41521,25,4,220284,HS-grad,9,4,14,4,4,1,0,0,40,26,0
41522,29,4,110226,Masters,14,4,12,1,4,1,0,0,65,0,0
41523,53,4,240914,Some-college,10,2,3,0,4,1,0,0,40,39,0
41524,33,4,115496,Doctorate,16,2,10,0,4,1,0,0,60,39,1
41525,27,4,105817,Bachelors,13,4,3,1,4,1,0,0,45,39,0
41526,24,7,330836,HS-grad,9,2,11,0,4,1,0,0,40,39,0
41527,54,6,36327,7th-8th,4,2,7,0,4,1,0,0,50,39,0
41528,23,4,33423,Some-college,10,4,12,1,4,0,0,0,30,39,0
41529,45,4,75673,Assoc-voc,11,6,1,1,1,0,0,0,40,39,0
41530,36,4,185744,Some-college,10,2,4,5,4,0,0,0,35,39,1
41531,36,4,186035,11th,7,2,3,0,4,1,5178,0,40,39,1
41532,44,2,196456,Masters,14,4,10,1,4,0,0,1669,40,39,0
41533,24,4,111450,HS-grad,9,4,14,4,2,1,0,0,40,39,0
41534,39,4,115289,Some-college,10,0,12,3,4,1,0,1380,70,39,0
41535,50,4,74879,HS-grad,9,3,6,4,4,0,0,0,40,39,0
41536,38,4,117312,HS-grad,9,2,4,5,4,0,15024,0,40,39,1
41537,58,4,272902,Bachelors,13,6,4,4,4,0,0,0,40,39,0
41538,44,5,220230,HS-grad,9,2,8,0,2,1,0,0,48,39,0
41539,24,4,90934,Bachelors,13,4,12,3,1,1,0,0,55,39,0
41540,52,5,234286,HS-grad,9,2,4,0,4,1,15024,0,40,39,1
41541,46,4,364548,Bachelors,13,0,12,1,4,1,8614,0,40,39,1
41542,50,5,283676,Doctorate,16,2,10,0,4,1,15024,0,60,39,1
